"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"US1MAPL0063","2022","41.800413009","-70.632944092","21.3","WAREHAM 5.6 NE, MA US","       141","N","        87","N","         9","N","  49.3"," ,N,1005, ","   1259.2"," ,N"
"US1MAPL0063","2023","41.800413009","-70.632944092","21.3","WAREHAM 5.6 NE, MA US","       159","N","        92","N","        16","N","  44.5"," ,N,0521, ","   1275.2"," ,N"
