"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"US1MIGN0034","2021","43.07662","-83.54797","248.7","DAVISON 3.4 NNW, MI US","       161","N","        73","N","         6","N","  55.1"," ,N,0626, ","    830.9"," ,N"
"US1MIGN0034","2023","43.07662","-83.54797","248.7","DAVISON 3.4 NNW, MI US","","","","","","","","","    980.1"," ,N"
