"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0006K14S","1981","39.72","-106.16","2865.1","SUMMIT RANCH, CO US","","","","","        85","T","        85","T","         2","T","","","","","","","","","","","","","","","","","  25.4"," ,T,1230,+","","","","","","","","","","","","","","","","","","","","","","","","","","","    624.2"," ,T","","","","","",""
"USS0006K14S","1982","39.72","-106.16","2865.1","SUMMIT RANCH, CO US","","","","","        94","T","        94","T","         1","T","","","","","","","","","","","","","","","","","  25.4"," ,T,0512, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    593.6"," ,T","","","","","",""
"USS0006K14S","1984","39.72","-106.16","2865.1","SUMMIT RANCH, CO US","","","","","       105","T","       105","T","         2","T","","","","","","","","","","","","","","","","","  43.2"," ,T,0505, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    720.0"," ,T","","","","","",""
"USS0006K14S","1985","39.72","-106.16","2865.1","SUMMIT RANCH, CO US","","","","","        96","T","        96","T","         2","T","","","","","","","","","","","","","","","","","  25.4"," ,T,1109,+","","","","","","","","","","","","","","","","","","","","","","","","","","","    621.4"," ,T","","","","","",""
"USS0006K14S","1986","39.72","-106.16","2865.1","SUMMIT RANCH, CO US","","","","","        92","T","        92","T","         1","T","","","","","","","","","","","","","","","","","  25.4"," ,T,0219, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    598.7"," ,T","","","","","",""
"USS0006K14S","1987","39.72","-106.16","2865.1","SUMMIT RANCH, CO US","","","","","        79","T","        79","T","         1","T","","","","","","","        78","T","        58","T","         0","T","","","","","  61.0"," ,T,0730, ","   29.1","T,0724, ","","","","","","","","","","","","","","","","","","","","","","","","","    512.2"," ,T","","","      9.49","T","",""
"USS0006K14S","1988","39.72","-106.16","2865.1","SUMMIT RANCH, CO US","","","","","","","","","","","","","","","","","        91","T","        72","T","         0","T","","","","","","","   27.8","T,0814, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","      9.21","T","",""
"USS0006K14S","1989","39.72","-106.16","2865.1","SUMMIT RANCH, CO US","","","","","        84","T","        84","T","         2","T","","","","","","","","","","","","","","","","","  38.1"," ,T,0204, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    537.3"," ,T","","","","","",""
"USS0006K14S","1990","39.72","-106.16","2865.1","SUMMIT RANCH, CO US","","","","","       119","T","       119","T","         0","T","","","","","","","        73","T","        67","T","         0","T","","","","","  20.3"," ,T,0515, ","   29.9","T,0630, ","","","","","","","","","","","","","","","","","","","","","","","","","    620.5"," ,T","","","     10.07","T","",""
"USS0006K14S","1991","39.72","-106.16","2865.1","SUMMIT RANCH, CO US","","","","","       115","T","       115","T","         1","T","","","","","","","        80","T","        55","T","         0","T","","","","","  35.6"," ,T,0305, ","   28.3","T,0706, ","","","","","","","","","","","","","","","","","","","","","","","","","    620.4"," ,T","","","      9.41","T","",""
