"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0006H10S","1981","41.15","-106.97","3048.0","OLD BATTLE, WY US","","","","","       152","T","       152","T","        18","T","","","","","","","","","","","","","","","","","  48.3"," ,T,0521, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1552.8"," ,T","","","","","",""
"USS0006H10S","1982","41.15","-106.97","3048.0","OLD BATTLE, WY US","","","","","       167","T","       167","T","         9","T","","","","","","","","","","","","","","","","","  50.8"," ,T,1204, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1502.8"," ,T","","","","","",""
"USS0006H10S","1983","41.15","-106.97","3048.0","OLD BATTLE, WY US","","","","","       147","T","       147","T","        18","T","","","","","","","","","","","","","","","","","  48.3"," ,T,1226, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1846.2"," ,T","","","","","",""
"USS0006H10S","1984","41.15","-106.97","3048.0","OLD BATTLE, WY US","","","","","       176","T","       176","T","        14","T","","","","","","","","","","","","","","","","","  63.5"," ,T,1211, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1522.2"," ,T","","","","","",""
"USS0006H10S","1985","41.15","-106.97","3048.0","OLD BATTLE, WY US","","","","","       151","T","       151","T","        11","T","","","","","","","","","","","","","","","","","  58.4"," ,T,1007, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1403.7"," ,T","","","","","",""
"USS0006H10S","1986","41.15","-106.97","3048.0","OLD BATTLE, WY US","","","","","       155","T","       155","T","        10","T","","","","","","","","","","","","","","","","","  91.4"," ,T,0307, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1489.2"," ,T","","","","","",""
"USS0006H10S","1987","41.15","-106.97","3048.0","OLD BATTLE, WY US","","","","","       119","T","       119","T","         3","T","","","","","","","       132","T","        15","T","         0","T","","","","","  38.1"," ,T,1222, ","   25.3","T,0724, ","","","","","","","","","","","","","","","","","","","","","","","","","    974.3"," ,T","","","      4.99","T","",""
"USS0006H10S","1988","41.15","-106.97","3048.0","OLD BATTLE, WY US","","","","","       141","T","       141","T","         7","T","","","","","","","       131","T","        43","T","         0","T","","","","","  45.7"," ,T,0507, ","   25.8","T,0716, ","","","","","","","","","","","","","","","","","","","","","","","","","   1334.4"," ,T","","","      6.34","T","",""
"USS0006H10S","1989","41.15","-106.97","3048.0","OLD BATTLE, WY US","","","","","       134","T","       134","T","         7","T","","","","","","","       134","T","        19","T","         0","T","","","","","  38.1"," ,T,0302, ","   27.3","T,0706, ","","","","","","","","","","","","","","","","","","","","","","","","","   1057.7"," ,T","","","      4.71","T","",""
"USS0006H10S","1990","41.15","-106.97","3048.0","OLD BATTLE, WY US","","","","","       131","T","       131","T","         8","T","","","","","","","       136","T","        22","T","         0","T","","","","","  38.1"," ,T,0204, ","   26.7","T,0701, ","","","","","","","","","","","","","","","","","","","","","","","","","   1113.6"," ,T","","","      3.93","T","",""
