"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0011R12S","2009","34.97","-111.51","2590.8","MORMON MOUNTAIN SUMMIT, AZ US","    100.3","","     100.3","T","        60","T","        60","T","         6","T","","","         0","T","       118","T","        24","T","        90","T","         0","T","  -10.8","T,1226,+","","","  78.7"," ,T,1207, ","   30.7","T,0717, ","-0.1","T,1001","-5.0","T,1027","-5.0","T,1027","-9.2","T,1028","-9.2","T,1028","-0.1","T,0426","-5.4","T,0417","-5.4","T,0417","-6.7","T,0330","-9.8","T,0127","    3333.9","9","    3333.9","T","    532.2"," ,T","      8.93","T","     13.52","T","      4.34","T"
"USS0011R12S","2010","34.97","-111.51","2590.8","MORMON MOUNTAIN SUMMIT, AZ US","     70.4","","      70.4","T","        80","T","        80","T","        10","T","","","         1","T","       136","T","        22","T","        91","T","         0","T","  -18.2","T,1231, ","",""," 119.4"," ,T,0121, ","   28.2","T,0606, ","-1.2","T,1027","-2.2","T,1108","-4.4","T,1109","-12.8","T,1125","-12.8","T,1125","-3.3","T,0524","-3.3","T,0524","-6.3","T,0430","-7.8","T,0314","-10.9","T,0311","    3765.8","8","    3765.8","T","   1048.0"," ,T","      8.44","T","     12.84","T","      4.05","T"
"USS0011R12S","2011","34.97","-111.51","2590.8","MORMON MOUNTAIN SUMMIT, AZ US","     89.8","","      89.8","T","        77","T","        77","T","         6","T","      175","","         4","T","       129","T","        21","T","        88","T","         0","T","  -22.1","T,0202, ","  1067"," ,T,0227, ","  63.5"," ,T,0219, ","   27.5","T,0622, ","-0.4","T,1006","-2.2","T,1026","-5.1","T,1102","-7.7","T,1203","-9.8","T,1204","-0.6","T,0530","-4.0","T,0501","-5.0","T,0430","-7.7","T,0410","-10.9","T,0221","    3583.1","1","    3583.1","T","    733.2"," ,T","      8.56","T","     13.17","T","      3.95","T"
"USS0011R12S","2012","34.97","-111.51","2590.8","MORMON MOUNTAIN SUMMIT, AZ US","     79.7","","      79.7","T","        59","T","        59","T","         9","T","      150","","         0","T","        96","T","        20","T","        94","T","         0","T","  -11.6","T,1220,+","  1016"," ,T,0318, ","  63.5"," ,T,0318, ","   28.5","T,0620, ","-0.2","T,1025","-3.1","T,1026","-8.0","T,1110","-8.0","T,1110","-11.6","T,1219","-1.3","T,0416","-3.6","T,0415","-6.0","T,0414","-10.0","T,0320","-10.0","T,0320","    3339.5","5","    3339.5","T","    659.9"," ,T","      9.72","T","     14.20","T","      5.24","T"
"USS0011R12S","2013","34.97","-111.51","2590.8","MORMON MOUNTAIN SUMMIT, AZ US","     77.1","","      77.1","T","        73","T","        73","T","         9","T","      167","","         0","T","       107","T","        25","T","        89","T","         1","T","  -16.9","T,0115, ","   762"," ,T,0309,+","  50.8"," ,T,0126, ","   32.3","T,0628, ","-0.1","T,1004","-3.1","T,1105","-6.2","T,1204","-11.1","T,1205","-11.1","T,1205","-1.0","T,0502","-2.2","T,0419","-6.2","T,0418","-9.1","T,0227","-9.1","T,0227","    3383.3","3","    3383.3","T","    738.1"," ,T","      8.95","T","     13.67","T","      4.23","T"
"USS0011R12S","2014","34.97","-111.51","2590.8","MORMON MOUNTAIN SUMMIT, AZ US","     65.8","","      65.8","T","        58","T","        58","T","         7","T","      114","","         0","T","        77","T","         6","T","        94","T","         0","T","  -11.1","T,1227, ","   406"," ,T,0301, ","  73.7"," ,T,0301, ","   28.5","T,0602, ","-1.4","T,1102","-3.1","T,1103","-6.1","T,1116","-10.2","T,1225","-10.2","T,1225","-1.5","T,0513","-2.2","T,0427","-6.1","T,0403","-7.9","T,0202","","","    3141.9","9","    3141.9","T","    636.6"," ,T","     10.17","T","     14.99","T","      5.34","T"
"USS0011R12S","2015","34.97","-111.51","2590.8","MORMON MOUNTAIN SUMMIT, AZ US","     68.4","","      68.4","T","        92","T","        92","T","        16","T","      148","","         0","T","        85","T","        13","T","        80","T","         0","T","  -12.3","T,1227,+","   635"," ,T,0305,+","  53.3"," ,T,0223, ","   28.6","T,0626, ","-0.1","T,1103","-4.1","T,1104","-4.7","T,1105","-7.7","T,1128","-10.8","T,1215","-0.1","T,0516","-2.4","T,0509","-4.4","T,0417","-9.0","T,0122","-9.0","T,0122","    3173.4","4","    3173.4","T","   1050.1"," ,T","      9.54","T","     13.96","T","      5.13","T"
"USS0011R12S","2016","34.97","-111.51","2590.8","MORMON MOUNTAIN SUMMIT, AZ US","","","","","        80","T","        80","T","         9","T","      143","","         0","T","        87","T","","","","","","","  -14.6","T,0202, ","   889"," ,T,0108,+","  61.0"," ,T,1216, ","","","-3.3","T,1117","-3.3","T,1117","-4.8","T,1127","-9.8","T,1129","-9.8","T,1129","-0.3","T,0508","-3.4","T,0416","-5.5","T,0330","-7.9","T,0205","-9.2","T,0204","    3222.7","7","    3222.7","T","    763.6"," ,T","","","","","      5.13","T"
"USS0011R12S","2017","34.97","-111.51","2590.8","MORMON MOUNTAIN SUMMIT, AZ US","","","","","        62","T","        62","T","         7","T","      107","","         0","T","        83","T","","","","","","","  -12.8","T,0127, ","  1270"," ,T,0124, ","  53.3"," ,T,0121, ","","","-0.3","T,1009","-3.7","T,1118","-5.1","T,1204","-6.8","T,1205","-9.8","T,1221","-1.8","T,0519","-2.7","T,0429","-5.6","T,0331","-7.2","T,0301","-9.1","T,0128","","","","","    680.6"," ,T","","","","","      5.74","T"
"USS0011R12S","2018","34.97","-111.51","2590.8","MORMON MOUNTAIN SUMMIT, AZ US","","","","","        77","T","        77","T","         8","T","      145","","         0","T","       101","T","","","","","","","  -13.0","T,0224, ","   483"," ,T,0228, ","  58.4"," ,T,1002, ","","","-0.4","T,1014","-3.2","T,1015","-4.4","T,1109","-6.9","T,1113","-9.3","T,1203","-7.7","T,0503","-7.7","T,0503","-7.7","T,0503","-7.7","T,0503","-11.5","T,0225","","","","","    751.2"," ,T","","","","","      5.16","T"
