"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0008M06S","2008","37.79","-108.02","3048.0","EL DIENTE PEAK, CO US","","","      0.0","","       0.0","T","       147","T","       147","T","         5","T","      182","","        26","T","       247","T","        55","T","        16","T","         0","T","  -30.2","T,0117, ","  2184"," ,T,0203, ","  35.6"," ,T,0203, ","   23.5","T,0719, ","-0.3","T,0904","-2.3","T,0913","-10.3","T,1012","-10.3","T,1012","-10.3","T,1012","-0.9","T,0614","-3.2","T,0613","-5.5","T,0514","-10.1","T,0503","-10.1","T,0503","    5876.2","2","    5876.2","T","    947.4"," ,T","      2.19","T","      9.31","T","     -4.93","T"
"USS0008M06S","2009","37.79","-108.02","3048.0","EL DIENTE PEAK, CO US","","","      0.0","","       0.0","T","       138","T","       138","T","         3","T","      174","","        18","T","       228","T","        49","T","        20","T","         0","T","  -24.9","T,1209, ","  1524"," ,T,0209, ","  33.0"," ,T,1208, ","   23.7","T,0719, ","-3.4","T,0921","-3.4","T,0921","-7.1","T,1001","-7.1","T,1001","-8.9","T,1005","-0.1","T,0612","-2.8","T,0430","-5.0","T,0427","-6.9","T,0426","-9.1","T,0417","    5556.6","6","    5556.6","T","    713.6"," ,T","      2.57","T","      9.52","T","     -4.38","T"
"USS0008M06S","2010","37.79","-108.02","3048.0","EL DIENTE PEAK, CO US","","","      0.0","","       0.0","T","       128","T","       128","T","         4","T","      183","","        13","T","       236","T","        36","T","        17","T","         0","T","  -27.3","T,1231, ","  1626"," ,T,0221,+","  40.6"," ,T,0121, ","   25.6","T,0717, ","-1.5","T,0910","-2.8","T,0911","-9.2","T,1025","-9.2","T,1025","-9.2","T,1025","-1.0","T,0615","-2.7","T,0530","-5.3","T,0524","-10.4","T,0512","-10.4","T,0512","    5868.6","6","    5868.6","T","    791.0"," ,T","      2.73","T","      9.74","T","     -4.27","T"
"USS0008M06S","2011","37.79","-108.02","3048.0","EL DIENTE PEAK, CO US","","","      0.0","","       0.0","T","       126","T","       126","T","         3","T","      217","","        19","T","       237","T","        35","T","        20","T","         0","T","  -30.1","T,0202, ","  1245"," ,T,0307, ","  33.0"," ,T,1006,+","   23.2","T,0702, ","-0.7","T,0918","-8.0","T,1006","-8.0","T,1006","-8.0","T,1006","-10.5","T,1007","-0.1","T,0607","-5.2","T,0531","-5.2","T,0531","-11.4","T,0503","-11.4","T,0503","    5710.3","3","    5710.3","T","    879.3"," ,T","      2.57","T","      9.56","T","     -4.43","T"
"USS0008M06S","2012","37.79","-108.02","3048.0","EL DIENTE PEAK, CO US","","","      0.0","","       0.0","T","        98","T","        98","T","         1","T","      160","","        18","T","       238","T","        42","T","        33","T","         0","T","  -22.1","T,1228,+","  1397"," ,T,0302, ","  40.6"," ,T,0121, ","   25.2","T,0624, ","-0.4","T,0913","-2.9","T,1006","-5.5","T,1007","-7.3","T,1024","-10.4","T,1025","-1.7","T,0611","-3.8","T,0528","-4.8","T,0527","-8.4","T,0417","-9.3","T,0413","    5389.0","0","    5389.0","T","    648.9"," ,T","      3.72","T","     11.05","T","     -3.61","T"
"USS0008M06S","2013","37.79","-108.02","3048.0","EL DIENTE PEAK, CO US","","","      0.0","","       0.0","T","       122","T","       122","T","         6","T","      193","","        27","T","       236","T","        40","T","        30","T","         0","T","  -28.6","T,0115, ","  1219"," ,T,0310,+","  38.1"," ,T,0126, ","   25.8","T,0627, ","-0.5","T,0920","-3.5","T,0924","-5.8","T,0927","-7.1","T,0928","-9.8","T,1004","0.0","T,0602","-2.8","T,0601","-4.4","T,0510","-7.3","T,0502","-9.2","T,0423","    5590.7","7","    5590.7","T","    897.5"," ,T","      2.66","T","      9.79","T","     -4.48","T"
"USS0008M06S","2014","37.79","-108.02","3048.0","EL DIENTE PEAK, CO US","","","      0.0","","       0.0","T","       120","T","       120","T","         4","T","      184","","        14","T","       225","T","        33","T","        17","T","         0","T","  -22.4","T,1227, ","  1219"," ,T,0304, ","  38.1"," ,T,0928, ","   24.9","T,0722, ","-0.8","T,0911","-3.5","T,1002","-5.9","T,1013","-8.9","T,1103","-8.9","T,1103","-0.4","T,0619","-4.7","T,0515","-4.7","T,0515","-11.7","T,0514","-11.7","T,0514","    5619.5","5","    5619.5","T","    871.9"," ,T","      3.14","T","     10.04","T","     -3.77","T"
"USS0008M06S","2015","37.79","-108.02","3048.0","EL DIENTE PEAK, CO US","","","      0.0","","       0.0","T","       133","T","       133","T","         5","T","      177","","        14","T","       217","T","        34","T","        20","T","         0","T","  -23.9","T,1226, ","  1321"," ,T,1225, ","  40.6"," ,T,1222, ","   23.4","T,0701, ","-0.3","T,0920","-2.3","T,1023","-6.3","T,1028","-7.4","T,1104","-12.8","T,1106","-0.1","T,0608","-3.2","T,0523","-8.3","T,0511","-8.3","T,0511","-11.0","T,0418","    5241.4","4","    5241.4","T","    945.5"," ,T","      3.70","T","     10.36","T","     -2.97","T"
"USS0008M06S","2016","37.79","-108.02","3048.0","EL DIENTE PEAK, CO US","","","      0.0","","       0.0","T","       138","T","       138","T","         3","T","      182","","        18","T","       233","T","        31","T","        24","T","         0","T","  -26.3","T,0203, ","  1473"," ,T,0201, ","  30.5"," ,T,1216, ","   26.1","T,0620, ","-1.2","T,0915","-4.5","T,0923","-4.5","T,0923","-6.9","T,1007","-14.3","T,1117","-0.6","T,0531","-2.3","T,0517","-6.1","T,0512","-6.7","T,0427","-12.0","T,0419","    5417.6","6","    5417.6","T","    846.1"," ,T","      3.46","T","     10.37","T","     -3.46","T"
"USS0008M06S","2017","37.79","-108.02","3048.0","EL DIENTE PEAK, CO US","","","      0.0","","       0.0","T","       117","T","       117","T","         3","T","      189","","        13","T","       230","T","        27","T","        32","T","         0","T","  -27.3","T,0127, ","  1803"," ,T,0124, ","  30.5"," ,T,0104, ","   24.4","T,0620, ","-0.2","T,0919","-5.3","T,0924","-5.3","T,0924","-7.0","T,0925","-10.8","T,1108","-0.3","T,0614","-2.6","T,0528","-5.1","T,0521","-11.4","T,0519","-11.4","T,0519","    5359.9","9","    5359.9","T","    750.4"," ,T","      4.13","T","     11.05","T","     -2.79","T"
"USS0008M06S","2018","37.79","-108.02","3048.0","EL DIENTE PEAK, CO US","       0.8","T","      0.0","","       0.0","T","       104","T","       104","T","         0","T","      196","","        18","T","       222","T","        29","T","        47","T","         0","T","  -22.3","T,1204, ","   940"," ,T,0223,+","  22.9"," ,T,0212, ","   25.3","T,0627, ","-0.1","T,0926","-4.4","T,1008","-4.4","T,1008","-10.7","T,1014","-10.7","T,1014","-0.2","T,0602","-2.3","T,0514","-6.1","T,0504","-11.7","T,0418","-11.7","T,0418","    5136.9","9","    5136.9","T","    618.1"," ,T","      3.60","T","     10.82","T","     -3.62","T"
"USS0008M06S","2019","37.79","-108.02","3048.0","EL DIENTE PEAK, CO US","       0.8","T","      0.0","","       0.0","T","       131","T","       131","T","         8","T","      208","","        27","T","       251","T","        44","T","        37","T","         0","T","  -25.4","T,1217, ","  2515"," ,T,0313, ","  40.6"," ,T,0312, ","   24.4","T,0905, ","-2.3","T,0912","-2.3","T,0912","-11.6","T,1010","-11.6","T,1010","-11.6","T,1010","-0.4","T,0624","-3.2","T,0623","-4.7","T,0530","-8.3","T,0524","-10.1","T,0414","    5738.3","3","    5738.3","T","    998.9"," ,T","      2.67","T","      9.91","T","     -4.58","T"
"USS0008M06S","2020","37.79","-108.02","3048.0","EL DIENTE PEAK, CO US","       0.8","T","      0.0","","       0.0","T","        84","T","        84","T","         2","T","      201","","        16","T","       233","T","        32","T","        49","T","         0","T","  -26.6","T,0205, ","  1321"," ,T,0323, ","  40.6"," ,T,1107, ","   26.4","T,0711, ","-0.5","T,0908","-2.4","T,0928","-15.0","T,1026","-15.0","T,1026","-15.0","T,1026","-0.4","T,0701","-2.7","T,0609","-4.7","T,0508","-8.4","T,0417","-12.5","T,0415","    5440.1","1","    5440.1","T","    496.4"," ,T","      3.77","T","     11.25","T","     -3.71","T"
"USS0008M06S","2021","37.79","-108.02","3048.0","EL DIENTE PEAK, CO US","       0.8","T","      1.2","","       1.2","T","       128","T","       128","T","         3","T","      153","","        17","T","       226","T","        35","T","        46","T","         0","T","  -23.2","T,1211, ","  1270"," ,T,0216, ","  30.5"," ,T,0819, ","   32.0","T,0615, ","-1.9","T,0920","-2.9","T,0921","-5.0","T,1012","-7.8","T,1013","-12.2","T,1015","-0.4","T,0601","-3.2","T,0524","-5.1","T,0511","-8.3","T,0428","-11.7","T,0418","    5338.4","4","    5338.4","T","    760.2"," ,T","      3.75","T","     10.89","T","     -3.39","T"
"USS0008M06S","2022","37.79","-108.02","3048.0","EL DIENTE PEAK, CO US","       0.8","T","      0.0","","       0.0","T","       122","T","       122","T","         2","T","      191","","        24","T","       226","T","        40","T","        38","T","         0","T","  -24.9","T,0311, ","  1448"," ,T,0223, ","  25.4"," ,T,1103,+","   24.5","T,0722, ","-0.4","T,1004","-2.2","T,1014","-10.1","T,1023","-10.1","T,1023","-10.1","T,1023","-0.6","T,0601","-2.5","T,0531","-6.7","T,0505","-6.7","T,0505","-10.3","T,0425","    5314.4","4","    5314.4","T","    711.6"," ,T","      3.12","T","     10.38","T","     -4.14","T"
"USS0008M06S","2023","37.79","-108.02","3048.0","EL DIENTE PEAK, CO US","","","      0.0","","       0.0","T","       121","T","       121","T","         7","T","      195","","        31","T","       235","T","        47","T","        33","T","         0","T","  -25.7","T,0216, ","  2311"," ,T,0322, ","  30.5"," ,T,0310, ","   26.8","T,0717, ","-0.3","T,0916","-2.3","T,1005","-6.1","T,1012","-13.3","T,1029","-13.3","T,1029","-0.5","T,0624","-2.6","T,0512","-4.4","T,0429","-10.0","T,0423","-10.0","T,0423","    5883.5","5","    5883.5","T","    895.0"," ,T","      2.72","T","     10.01","T","     -4.57","T"
