"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0020D02S","2009","45.99","-120.81","1633.7","INDIAN ROCK, WA US","     46.6","","      46.6","T","       118","T","       118","T","        15","T","      207","","         3","T","       181","T","        56","T","        44","T","         0","T","  -20.7","T,1207, ","  2413"," ,T,0317, ","  71.1"," ,T,0101, ","   29.4","T,0801, ","-1.8","T,0930","-4.7","T,1010","-4.7","T,1010","-8.8","T,1114","-8.9","T,1205","-1.2","T,0520","-3.8","T,0513","-4.6","T,0424","-6.7","T,0414","-11.0","T,0312","","","","","   1375.8"," ,T","      5.27","T","      9.12","T","      1.41","T"
"USS0020D02S","2010","45.99","-120.81","1633.7","INDIAN ROCK, WA US","     14.6","","      14.6","T","       162","T","       162","T","        18","T","      218","","         2","T","       176","T","        36","T","        23","T","         0","T","  -20.4","T,1123, ","  2565"," ,T,0406, ","  68.6"," ,T,1209, ","   26.9","T,0817, ","-0.4","T,1011","-2.8","T,1108","-4.5","T,1118","-13.3","T,1122","-13.3","T,1122","-0.1","T,0616","-3.1","T,0523","-4.4","T,0506","-9.5","T,0309","-9.5","T,0309","    4885.7","7","    4885.7","T","   1852.6"," ,T","      4.83","T","      8.23","T","      1.43","T"
"USS0020D02S","2011","45.99","-120.81","1633.7","INDIAN ROCK, WA US","     24.2","","      24.2","T","       122","T","       122","T","        14","T","      223","","         2","T","       175","T","        45","T","        26","T","         0","T","  -19.3","T,0225, ","  2819"," ,T,0327, ","  48.3"," ,T,1228, ","   26.7","T,0911, ","-1.0","T,1024","-2.4","T,1025","-4.8","T,1101","-7.4","T,1119","-9.0","T,1212","-2.1","T,0528","-2.7","T,0526","-5.4","T,0429","-7.2","T,0412","-8.9","T,0407","    5183.0","0","    5183.0","T","   1348.1"," ,T","      4.51","T","      8.17","T","      0.84","T"
"USS0020D02S","2012","45.99","-120.81","1633.7","INDIAN ROCK, WA US","     44.3","","      44.3","T","       131","T","       131","T","        23","T","      207","","         0","T","       173","T","        50","T","        41","T","         0","T","  -11.6","T,0116, ","  2794"," ,T,0401, ","  81.3"," ,T,0329, ","   27.4","T,0813, ","-0.5","T,1003","-2.4","T,1020","-4.8","T,1108","-6.9","T,1110","","","-0.6","T,0609","-4.0","T,0510","-6.0","T,0407","-9.8","T,0319","-9.8","T,0319","    4895.8","8","    4895.8","T","   1792.2"," ,T","      5.25","T","      8.84","T","      1.67","T"
"USS0020D02S","2013","45.99","-120.81","1633.7","INDIAN ROCK, WA US","     37.4","","      37.4","T","        88","T","        88","T","         7","T","      194","","         2","T","       141","T","        34","T","        47","T","         0","T","  -21.0","T,1207, ","  1753"," ,T,0306, ","  66.0"," ,T,0929, ","   27.7","T,0701, ","-0.8","T,1002","-3.1","T,1028","-5.1","T,1029","-10.2","T,1120","-10.2","T,1120","0.0","T,0524","-2.7","T,0522","-5.7","T,0430","-8.7","T,0323","-11.1","T,0113","    4540.2","2","    4540.2","T","    938.9"," ,T","      6.01","T","      9.72","T","      2.30","T"
"USS0020D02S","2014","45.99","-120.81","1633.7","INDIAN ROCK, WA US","     64.6","","      64.6","T","       132","T","       132","T","        16","T","      185","","         2","T","       142","T","        32","T","        47","T","         0","T","  -21.9","T,0205, ","  1499"," ,T,0303,+","  73.7"," ,T,1220, ","   28.3","T,0729, ","-0.1","T,0911","-3.8","T,1110","-13.8","T,1111","-13.8","T,1111","-13.8","T,1111","-0.4","T,0616","-3.5","T,0428","-5.3","T,0322","-7.0","T,0320","-9.8","T,0209","    4538.4","4","    4538.4","T","   1515.1"," ,T","      6.12","T","      9.72","T","      2.52","T"
"USS0020D02S","2015","45.99","-120.81","1633.7","INDIAN ROCK, WA US","     96.4","","      96.4","T","        90","T","        90","T","        15","T","      112","","         0","T","       125","T","        22","T","        48","T","         0","T","  -12.3","T,1231, ","  1600"," ,T,1223, ","  63.5"," ,T,1221, ","   30.2","T,0627, ","-0.2","T,0915","-2.7","T,1103","-5.2","T,1116","-6.7","T,1120","-8.9","T,1125","-0.8","T,0506","-2.3","T,0426","-4.4","T,0414","-6.7","T,0223","","","    3983.6","6","    3983.6","T","   1104.0"," ,T","      7.41","T","     11.20","T","      3.62","T"
"USS0020D02S","2016","45.99","-120.81","1633.7","INDIAN ROCK, WA US","     37.9","","      37.9","T","       124","T","       124","T","         9","T","      167","","         0","T","       137","T","        40","T","        34","T","         0","T","  -14.4","T,1217, ","  1956"," ,T,0314, ","  45.7"," ,T,1009, ","   27.2","T,0729,+","0.0","T,1010","-3.5","T,1116","-4.4","T,1201","-8.0","T,1204","-11.4","T,1206","-0.6","T,0615","-2.6","T,0414","-5.2","T,0328","-7.1","T,0201","-10.6","T,0103","    4390.7","7","    4390.7","T","   1215.3"," ,T","      5.85","T","      9.31","T","      2.40","T"
"USS0020D02S","2017","45.99","-120.81","1633.7","INDIAN ROCK, WA US","    101.7","","     101.7","T","       145","T","       145","T","        16","T","      217","","         0","T","       179","T","        52","T","        57","T","         0","T","  -17.7","T,0104, ","  2311"," ,T,0308,+","  43.2"," ,T,1021,+","   29.1","T,0903, ","-0.9","T,1010","-3.6","T,1013","-5.2","T,1105","-7.2","T,1106","-11.6","T,1223","-1.1","T,0517","-2.2","T,0512","-4.9","T,0409","-7.0","T,0306","-9.4","T,0224","    4980.5","5","    4980.5","T","   1581.4"," ,T","      5.62","T","      9.15","T","      2.09","T"
"USS0020D02S","2018","45.99","-120.81","1633.7","INDIAN ROCK, WA US","","","","","       103","T","       103","T","        10","T","      170","","","","","","","","","","","","","","  1626"," ,T,0302, ","  55.9"," ,T,0111, ","","","","","","","","","","","","","","","","","","","","","","","    4522.5","5","    4522.5","T","    994.4"," ,T","","","","","",""
