"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES"
"US1MABA0079","2020","41.6396","-70.49","23.2","MASHPEE 0.8 SSW, MA US","   1038.3"," ,N"
"US1MABA0079","2021","41.6396","-70.49","23.2","MASHPEE 0.8 SSW, MA US","   1376.2"," ,N"
