"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0017C05S","2009","46.12","-117.85","1685.5","TOUCHET, WA US","","","     70.7","","      70.7","T","       141","T","       141","T","        17","T","      216","","         4","T","       170","T","        47","T","        55","T","         0","T","  -22.3","T,1207, ","  3277"," ,T,0402, ","  63.5"," ,T,0101, ","   31.5","T,0828, ","-2.1","T,0930","-4.2","T,1009","-5.4","T,1010","-7.0","T,1011","-8.9","T,1201","-1.6","T,0520","-3.4","T,0513","-4.4","T,0423","-7.9","T,0401","-10.5","T,0312","    4481.9","9","    4481.9","T","   1570.7"," ,T","      5.88","T","     10.18","T","      1.59","T"
"USS0017C05S","2010","46.12","-117.85","1685.5","TOUCHET, WA US","","","     24.5","","      24.5","T","       166","T","       166","T","        15","T","      209","","         3","T","       168","T","        32","T","        39","T","         0","T","  -22.2","T,1123, ","  1880"," ,T,0406, ","  48.3"," ,T,0602, ","   28.0","T,0825, ","-1.0","T,1024","-2.3","T,1025","-5.3","T,1110","-8.6","T,1122","-22.2","T,1123","-0.7","T,0524","-2.4","T,0521","-4.6","T,0505","-7.6","T,0409","-10.4","T,0221","    4654.7","7","    4654.7","T","   1453.2"," ,T","      5.64","T","      9.66","T","      1.63","T"
"USS0017C05S","2011","46.12","-117.85","1685.5","TOUCHET, WA US","       1.5","T","     46.9","","      46.9","T","       159","T","       159","T","         9","T","      227","","         2","T","       181","T","        41","T","        48","T","         0","T","  -20.8","T,0225, ","  2311"," ,T,0321, ","  63.5"," ,T,1228, ","   28.7","T,0924,+","-0.9","T,1024","-2.5","T,1025","-6.1","T,1104","-8.4","T,1115","-9.8","T,1212","-1.5","T,0528","-2.7","T,0526","-4.5","T,0429","-7.9","T,0407","-9.3","T,0227","    4920.9","9","    4920.9","T","   1472.1"," ,T","      5.14","T","      9.28","T","      1.00","T"
"USS0017C05S","2012","46.12","-117.85","1685.5","TOUCHET, WA US","","","     58.3","","      58.3","T","       167","T","       167","T","        23","T","      205","","         0","T","       172","T","        46","T","        55","T","         0","T","  -12.4","T,0111, ","  2642"," ,T,0321, ","  63.5"," ,T,0320, ","   29.9","T,0807, ","-1.2","T,1002","-3.0","T,1003","-4.5","T,1108","-6.7","T,1109","-8.9","T,1110","-0.4","T,0609","-2.3","T,0511","-4.4","T,0510","-6.9","T,0406","-9.6","T,0307","    4587.1","1","    4587.1","T","   1822.6"," ,T","      6.10","T","     10.32","T","      1.88","T"
"USS0017C05S","2013","46.12","-117.85","1685.5","TOUCHET, WA US","","","     65.7","","      65.7","T","       136","T","       136","T","        10","T","      189","","         5","T","       142","T","        43","T","        64","T","         0","T","  -23.1","T,1207, ","  1727"," ,T,0306, "," 114.3"," ,T,1201, ","   31.9","T,0701, ","-0.1","T,1001","-2.4","T,1028","-7.8","T,1104","-7.8","T,1104","-10.8","T,1120","-1.5","T,0523","-2.9","T,0522","-4.6","T,0430","-7.7","T,0417","-8.9","T,0324","    4422.5","5","    4422.5","T","   1222.2"," ,T","      6.31","T","     10.40","T","      2.23","T"
"USS0017C05S","2014","46.12","-117.85","1685.5","TOUCHET, WA US","","","     70.0","","      70.0","T","       138","T","       138","T","        17","T","      202","","         3","T","       141","T","        33","T","        54","T","         0","T","  -19.1","T,0205, ","  1829"," ,T,0328, ","  68.6"," ,T,1125, ","   30.1","T,0811, ","-0.1","T,1026","-6.9","T,1110","-6.9","T,1110","-6.9","T,1110","-13.7","T,1111","0.0","T,0512","-2.9","T,0428","-7.9","T,0322","-7.9","T,0322","-11.7","T,0209","    4390.2","2","    4390.2","T","   1555.3"," ,T","      6.71","T","     10.85","T","      2.56","T"
"USS0017C05S","2015","46.12","-117.85","1685.5","TOUCHET, WA US","","","     90.6","","      90.6","T","       113","T","       113","T","         9","T","      170","","         0","T","       121","T","        26","T","        61","T","         1","T","  -12.9","T,1231, ","  1676"," ,T,1223, ","  78.7"," ,T,1031, ","   34.0","T,0628, ","-0.1","T,1102","-2.5","T,1103","-4.6","T,1115","-8.7","T,1120","-10.5","T,1216","-1.0","T,0506","-4.9","T,0415","-4.9","T,0415","-8.9","T,0304","-8.9","T,0304","    3864.1","1","    3864.1","T","   1152.0"," ,T","      7.80","T","     12.05","T","      3.55","T"
"USS0017C05S","2016","46.12","-117.85","1685.5","TOUCHET, WA US","","","     42.2","","      42.2","T","       153","T","       153","T","        14","T","      181","","         2","T","       131","T","        41","T","        48","T","         0","T","  -19.5","T,1217, ","  2134"," ,T,0327, ","  58.4"," ,T,1007, ","   26.7","T,0729, ","-1.1","T,1010","-3.2","T,1116","-4.5","T,1118","-8.4","T,1204","-9.5","T,1205","-1.1","T,0509","-2.4","T,0405","-4.8","T,0328","-6.9","T,0318","-9.0","T,0103","    4162.5","5","    4162.5","T","   1519.3"," ,T","      6.51","T","     10.50","T","      2.52","T"
"USS0017C05S","2017","46.12","-117.85","1685.5","TOUCHET, WA US","","","    121.3","","     121.3","T","       154","T","       154","T","        15","T","      246","","         0","T","       167","T","        40","T","        68","T","         0","T","  -14.5","T,0104, ","  2667"," ,T,0308, ","  81.3"," ,T,1229, ","   32.1","T,0829, ","-0.1","T,1002","-3.0","T,1013","-8.0","T,1106","-8.0","T,1106","-10.0","T,1221","-1.9","T,0517","-2.9","T,0428","-4.4","T,0411","-6.8","T,0306","-10.6","T,0224","    4653.7","7","    4653.7","T","   1723.4"," ,T","      6.44","T","     10.64","T","      2.23","T"
"USS0017C05S","2018","46.12","-117.85","1685.5","TOUCHET, WA US","","","     76.2","","      76.2","T","       135","T","       135","T","        12","T","      197","","         2","T","       144","T","        49","T","        50","T","         2","T","  -20.1","T,0220, ","  2007"," ,T,0408, ","  50.8"," ,T,1218, ","   34.5","T,0809, ","-1.4","T,1003","-3.6","T,1107","-6.4","T,1108","-8.1","T,1203","-10.0","T,1205","-0.2","T,0610","-3.2","T,0422","-4.4","T,0418","-7.6","T,0402","-9.6","T,0227","    4365.2","2","    4365.2","T","   1386.0"," ,T","      6.19","T","     10.24","T","      2.15","T"
"USS0017C05S","2019","46.12","-117.85","1685.5","TOUCHET, WA US","","","     29.4","","      29.4","T","       123","T","       123","T","         9","T","      232","","         0","T","       152","T","        45","T","        37","T","         0","T","  -17.3","T,0206, ","  2388"," ,T,0225, ","  61.0"," ,T,1019, ","   29.5","T,0806, ","-2.3","T,0928","-2.3","T,0928","-7.5","T,1009","-7.5","T,1009","-11.4","T,1028","-0.9","T,0502","-3.6","T,0429","-7.5","T,0314","-7.5","T,0314","-9.8","T,0310","    4542.7","7","    4542.7","T","   1166.8"," ,T","      5.69","T","      9.77","T","      1.60","T"
"USS0017C05S","2020","46.12","-117.85","1685.5","TOUCHET, WA US","","","     72.2","","      72.2","T","       135","T","       135","T","        16","T","      196","","         0","T","       162","T","        41","T","        61","T","         0","T","  -12.5","T,0115, ","  2337"," ,T,0216, "," 119.4"," ,T,0206, ","   31.9","T,0816, ","-0.3","T,1015","-3.1","T,1021","-5.0","T,1022","-7.9","T,1024","-11.6","T,1025","-1.3","T,0522","-3.5","T,0416","-4.7","T,0413","-7.7","T,0301","-8.9","T,0219","    4634.8","8","    4634.8","T","   1591.5"," ,T","      6.40","T","     10.50","T","      2.31","T"
"USS0017C05S","2021","46.12","-117.85","1685.5","TOUCHET, WA US","","","    132.3","","     132.3","T","       129","T","       129","T","        12","T","      179","","         0","T","       160","T","        44","T","        70","T","         3","T","  -14.7","T,1229, ","  2362"," ,T,0227, ","  43.2"," ,T,0112, ","   34.4","T,0629, ","-0.2","T,1007","-2.6","T,1011","-5.8","T,1116","-7.6","T,1117","-8.9","T,1215","-0.4","T,0522","-2.8","T,0508","-5.4","T,0414","-8.1","T,0411","-10.2","T,0218","    4329.7","7","    4329.7","T","   1248.3"," ,T","      6.62","T","     11.01","T","      2.23","T"
"USS0017C05S","2022","46.12","-117.85","1685.5","TOUCHET, WA US","","","    138.8","","     138.8","T","       138","T","       138","T","        16","T","      226","","         5","T","       174","T","        46","T","        69","T","         1","T","  -23.3","T,1221, ","  1727"," ,T,0416, "," 111.8"," ,T,1104, ","   33.0","T,0831, ","-2.4","T,1022","-2.4","T,1022","-4.9","T,1102","-7.5","T,1109","-10.0","T,1117","-0.2","T,0613","-2.6","T,0519","-5.6","T,0417","-7.9","T,0414","-13.6","T,0310","    4462.9","9","    4462.9","T","   1565.7"," ,T","      6.47","T","     10.85","T","      2.09","T"
"USS0017C05S","2023","46.12","-117.85","1685.5","TOUCHET, WA US","","","     74.0","","      74.0","T","       144","T","       144","T","         7","T","      201","","         2","T","       152","T","        31","T","        68","T","         0","T","  -18.0","T,0130,+","  2311"," ,T,0402,+","  58.4"," ,T,1104, ","   31.9","T,0815, ","-0.1","T,1023","-4.3","T,1026","-8.8","T,1027","-8.8","T,1027","-10.8","T,1028","0.0","T,0425","-2.4","T,0422","-5.6","T,0420","-6.7","T,0403","-9.4","T,0227","    4291.9","9","    4291.9","T","   1044.1"," ,T","      6.85","T","     11.20","T","      2.49","T"
