"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"US1KSMP0030","2021","38.215724","-97.515312","451.7","MOUNDRIDGE 1.0 N, KS US","        86","N","        50","N","        12","N","  66.3"," ,N,0517, ","    854.9"," ,N"
"US1KSMP0030","2022","38.215724","-97.515312","451.7","MOUNDRIDGE 1.0 N, KS US","        79","N","        37","N","         8","N","  55.9"," ,N,1105, ","    650.4"," ,N"
"US1KSMP0030","2023","38.215724","-97.515312","451.7","MOUNDRIDGE 1.0 N, KS US","        77","N","        48","N","         4","N","  43.9"," ,N,0809, ","    593.7"," ,N"
