"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"US1HIHI0095","2022","20.04638889","-155.47527778","714.1","HONOKAA 2.2 SSW, HI US","       214","N","       116","N","        12","N"," 142.2"," ,N,0501, ","   1684.7"," ,N"
"US1HIHI0095","2023","20.04638889","-155.47527778","714.1","HONOKAA 2.2 SSW, HI US","       215","N","       100","N","        15","N"," 224.8"," ,N,0302, ","   1661.3"," ,N"
