"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"US1MOPL0030","2021","37.766747","-93.495218","342.0","FLEMINGTON 2.6 S, MO US","       114","N","        74","N","        21","N"," 104.1"," ,N,0718, ","   1383.3"," ,N"
"US1MOPL0030","2023","37.766747","-93.495218","342.0","FLEMINGTON 2.6 S, MO US","        97","N","        62","N","         9","N","  82.6"," ,N,0720, ","    838.0"," ,N"
