"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"US1TXCMR120","2021","26.20408","-97.67229","11.0","HARLINGEN 1.1 NE, TX US","        89","N","        43","N","        12","N"," 213.6"," ,N,1002, ","   1058.1"," ,N"
"US1TXCMR120","2023","26.20408","-97.67229","11.0","HARLINGEN 1.1 NE, TX US","        74","N","        33","N","        10","N","  67.3"," ,N,1111, ","    701.0"," ,N"
