"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES"
"US1MSSM0003","2021","31.821897","-89.330471","101.5","TAYLORSVILLE 6.0 E, MS US","   2068.0"," ,N"
"US1MSSM0003","2022","31.821897","-89.330471","101.5","TAYLORSVILLE 6.0 E, MS US","   1845.9"," ,N"
"US1MSSM0003","2023","31.821897","-89.330471","101.5","TAYLORSVILLE 6.0 E, MS US","   1565.5"," ,N"
