"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0005N19S","1999","36.47","-105.19","3102.9","TOLBY, NM US","      0.1","","       0.1","T","        94","T","        94","T","         7","T","      138","","         0","T","       185","T","        21","T","        18","T","         0","T","  -17.1","T,1215, ","   533"," ,T,0121, ","  55.9"," ,T,0430, ","   25.7","T,0701, ","-3.9","T,0928","-3.9","T,0928","-8.3","T,1016","-8.3","T,1016","-9.1","T,1017","-0.8","T,0605","-5.1","T,0507","-5.1","T,0507","-9.9","T,0506","-9.9","T,0506","","","","","    742.8"," ,T","      5.30","T","     11.47","T","     -0.87","T"
"USS0005N19S","2000","36.47","-105.19","3102.9","TOLBY, NM US","      0.0","","       0.0","T","        91","T","        91","T","         8","T","      178","","         2","T","       196","T","        30","T","        70","T","         0","T","  -19.0","T,0104, ","   737"," ,T,0322, ","  33.0"," ,T,0711,+","   26.0","T,0529, ","-1.0","T,0924","-2.7","T,0925","-7.8","T,1031","-7.8","T,1031","-10.6","T,1106","-0.8","T,0519","-2.8","T,0513","-5.0","T,0408","-10.4","T,0403","-10.4","T,0403","    4545.3","3","    4545.3","T","    658.6"," ,T","      5.53","T","     11.79","T","     -0.74","T"
"USS0005N19S","2001","36.47","-105.19","3102.9","TOLBY, NM US","      0.0","","       0.0","T","       110","T","       110","T","         0","T","      156","","         2","T","       186","T","        31","T","        52","T","         0","T","  -18.7","T,0201, ","   914"," ,T,0312,+","  22.9"," ,T,1115, ","   25.8","T,0705, ","-0.9","T,0908","-3.1","T,1010","-4.8","T,1011","-9.6","T,1123","-9.6","T,1123","-2.7","T,0614","-2.7","T,0614","-7.6","T,0423","-7.6","T,0423","-9.2","T,0319","    4777.5","5","    4777.5","T","    562.1"," ,T","      5.52","T","     11.86","T","     -0.83","T"
"USS0005N19S","2002","36.47","-105.19","3102.9","TOLBY, NM US","      0.0","","       0.0","T","        81","T","        81","T","         2","T","      155","","         4","T","       193","T","        26","T","        65","T","         0","T","  -23.4","T,0303, ","   559"," ,T,1223, ","  33.0"," ,T,1109, ","   27.0","T,0531, ","-0.3","T,0919","-3.5","T,1003","-5.6","T,1004","-8.5","T,1105","-11.9","T,1111","-0.7","T,0524","-2.5","T,0503","-5.6","T,0421","-7.8","T,0326","-11.8","T,0317","    4606.3","3","    4606.3","T","    481.1"," ,T","      5.33","T","     11.86","T","     -1.20","T"
"USS0005N19S","2003","36.47","-105.19","3102.9","TOLBY, NM US","      4.5","","       4.5","T","       103","T","       103","T","         0","T","      159","","         5","T","       183","T","        32","T","        53","T","         0","T","  -21.6","T,1228, ","  1067"," ,T,0321, ","  22.9"," ,T,1112, ","   27.9","T,0713, ","-0.9","T,1013","-8.9","T,1025","-8.9","T,1025","-8.9","T,1025","-8.9","T,1025","-0.4","T,0606","-3.2","T,0511","-4.7","T,0510","-7.3","T,0423","-10.4","T,0408","    4772.3","3","    4772.3","T","    567.0"," ,T","      5.63","T","     11.88","T","     -0.63","T"
"USS0005N19S","2004","36.47","-105.19","3102.9","TOLBY, NM US","      0.8","","       0.8","T","       116","T","       116","T","         5","T","      145","","         9","T","       185","T","        43","T","        42","T","         0","T","  -20.9","T,0126, ","   711"," ,T,0305, ","  30.5"," ,T,0919,+","   27.9","T,0712, ","-1.3","T,0922","-4.8","T,1013","-4.8","T,1013","-11.2","T,1101","-11.2","T,1101","-0.9","T,0530","-3.3","T,0514","-6.3","T,0501","-7.7","T,0424","-10.9","T,0306","    4538.3","3","    4538.3","T","    745.1"," ,T","      4.94","T","     11.03","T","     -1.16","T"
"USS0005N19S","2005","36.47","-105.19","3102.9","TOLBY, NM US","      1.1","","       1.1","T","       109","T","       109","T","         3","T","","","         3","T","       188","T","        36","T","        52","T","         0","T","  -19.9","T,1208, ","","","  33.0"," ,T,0928,+","   26.6","T,0721, ","-0.9","T,1005","-2.5","T,1010","-10.2","T,1115","-10.2","T,1115","-10.2","T,1115","-1.3","T,0512","-3.9","T,0502","-6.0","T,0412","-7.4","T,0411","-11.2","T,0401","    4900.8","8","    4900.8","T","    717.3"," ,T","      5.40","T","     10.87","T","     -0.07","T"
"USS0005N19S","2006","36.47","-105.19","3102.9","TOLBY, NM US","","","","","       108","T","       108","T","         2","T","      116","","","","","","        39","T","        28","T","         0","T","","","   406"," ,T,1221, ","  45.7"," ,T,1230, ","   26.4","T,0717, ","","","","","","","","","","","","","","","","","","","","","","","","","    676.4"," ,T","","","     10.30","T","",""
"USS0005N19S","2007","36.47","-105.19","3102.9","TOLBY, NM US","","","","","       105","T","       105","T","         2","T","","","","","","","        45","T","        40","T","         0","T","","","","","  25.4"," ,T,0413,+","   25.2","T,0821, ","","","","","","","","","","","","","","","","","","","","","    5112.3","3","    5112.3","T","    661.4"," ,T","","","     10.31","T","",""
"USS0005N19S","2008","36.47","-105.19","3102.9","TOLBY, NM US","","","","","       106","T","       106","T","         3","T","","","","","","","","","","","","","","","","","  35.6"," ,T,0718, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    798.9"," ,T","","","","","",""
