"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0009M01S","2013","37.87","-109.45","2742.6","BUCKBOARD FLAT, UT US","","","","","        82","T","        82","T","         9","T","      197","","","","","","","","","","","","","","   914"," ,T,1207,+","  48.3"," ,T,1122, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    748.6"," ,T","","","","","",""
"USS0009M01S","2014","37.87","-109.45","2742.6","BUCKBOARD FLAT, UT US","     12.0","","      12.0","T","        75","T","        75","T","         5","T","      165","","         0","T","       166","T","        31","T","        54","T","         0","T","  -15.8","T,0202, ","   940"," ,T,0308,+","  38.1"," ,T,0813, ","   27.4","T,0722, ","-0.7","T,1002","-4.5","T,1103","-4.5","T,1103","-7.6","T,1115","-13.2","T,1116","-3.3","T,0514","-3.3","T,0514","-5.2","T,0513","-7.7","T,0414","-9.8","T,0319","    4593.8","8","    4593.8","T","    588.4"," ,T","      6.32","T","     10.97","T","      1.67","T"
"USS0009M01S","2015","37.87","-109.45","2742.6","BUCKBOARD FLAT, UT US","     12.8","","      12.8","T","        99","T","        99","T","         7","T","      185","","         0","T","       150","T","        37","T","        44","T","         0","T","  -15.9","T,1226, ","  1219"," ,T,0303,+","  45.7"," ,T,0605, ","   26.3","T,0630, ","-0.2","T,1024","-3.2","T,1104","-5.3","T,1105","-7.8","T,1106","-9.5","T,1128","-1.0","T,0516","-2.8","T,0509","-4.8","T,0417","-7.6","T,0416","-11.8","T,0305","    4283.9","9","    4283.9","T","    941.1"," ,T","      6.24","T","     10.71","T","      1.77","T"
"USS0009M01S","2016","37.87","-109.45","2742.6","BUCKBOARD FLAT, UT US","     24.1","","      24.1","T","       100","T","       100","T","         6","T","      173","","         0","T","       153","T","        33","T","        53","T","         0","T","  -17.2","T,0203, ","  1219"," ,T,0201, ","  40.6"," ,T,1216, ","   27.5","T,0620, ","-0.7","T,1003","-8.9","T,1117","-8.9","T,1117","-8.9","T,1117","-8.9","T,1117","-1.0","T,0508","-2.3","T,0430","-4.4","T,0419","-7.1","T,0401","-10.3","T,0224","    4527.7","7","    4527.7","T","    796.1"," ,T","      6.29","T","     10.98","T","      1.60","T"
"USS0009M01S","2017","37.87","-109.45","2742.6","BUCKBOARD FLAT, UT US","     25.0","","      25.0","T","        75","T","        75","T","         1","T","      127","","         0","T","       138","T","        30","T","        66","T","         0","T","  -17.3","T,0127, ","  1219"," ,T,0124, ","  48.3"," ,T,0730, ","   27.5","T,0622, ","-0.8","T,0924","-3.7","T,1009","-4.8","T,1107","-7.0","T,1108","-9.2","T,1204","-1.4","T,0520","-3.3","T,0519","-4.9","T,0518","-10.4","T,0307","-10.4","T,0307","    4293.1","1","    4293.1","T","    578.3"," ,T","      7.13","T","     11.84","T","      2.43","T"
"USS0009M01S","2018","37.87","-109.45","2742.6","BUCKBOARD FLAT, UT US","     41.4","","      41.4","T","        68","T","        68","T","         5","T","      148","","         0","T","       166","T","        33","T","        88","T","         0","T","  -17.0","T,0221,+","   889"," ,T,0223, ","  53.3"," ,T,1006, ","   28.4","T,0626, ","-0.1","T,1008","-5.8","T,1014","-5.8","T,1014","-7.1","T,1015","-10.7","T,1112","-2.5","T,0503","-2.5","T,0503","-5.8","T,0418","-7.8","T,0413","-9.0","T,0319","    4052.8","8","    4052.8","T","    670.1"," ,T","      6.84","T","     11.63","T","      2.05","T"
"USS0009M01S","2019","37.87","-109.45","2742.6","BUCKBOARD FLAT, UT US","     18.9","","      18.9","T","        84","T","        84","T","        12","T","      194","","         2","T","       172","T","        47","T","        74","T","         0","T","  -18.6","T,0220, ","  1981"," ,T,0221, ","  58.4"," ,T,1128, ","   26.4","T,0825,+","-5.0","T,1010","-5.0","T,1010","-5.0","T,1010","-6.9","T,1027","-10.8","T,1028","-0.9","T,0528","-2.5","T,0518","-7.6","T,0412","-7.6","T,0412","-12.3","T,0315","    4669.4","4","    4669.4","T","    982.1"," ,T","      5.58","T","     10.38","T","      0.79","T"
"USS0009M01S","2020","37.87","-109.45","2742.6","BUCKBOARD FLAT, UT US","     64.1","","      64.1","T","        55","T","        55","T","         3","T","      183","","         0","T","       165","T","        40","T","        83","T","         0","T","  -17.6","T,0204, ","  1194"," ,T,0101, ","  45.7"," ,T,1107, ","   29.0","T,0711, ","-1.9","T,0908","-2.4","T,0909","-8.3","T,1025","-8.3","T,1025","-13.8","T,1026","-0.5","T,0609","-3.5","T,0415","-9.0","T,0414","-9.0","T,0414","-9.0","T,0414","    4381.6","6","    4381.6","T","    453.7"," ,T","      6.90","T","     11.95","T","      1.85","T"
"USS0009M01S","2021","37.87","-109.45","2742.6","BUCKBOARD FLAT, UT US","     42.8","","      42.8","T","        85","T","        85","T","         6","T","      177","","         0","T","       150","T","        40","T","        76","T","         0","T","  -15.2","T,1211,+","  1270"," ,T,0325, ","  45.7"," ,T,0521, ","   29.5","T,0709, ","-4.1","T,1012","-4.1","T,1012","-5.1","T,1013","-7.9","T,1125","-15.2","T,1210","0.0","T,0524","-2.6","T,0420","-5.1","T,0418","-8.8","T,0331","-10.9","T,0301","    4230.7","7","    4230.7","T","    817.2"," ,T","      6.70","T","     11.46","T","      1.94","T"
"USS0009M01S","2022","37.87","-109.45","2742.6","BUCKBOARD FLAT, UT US","     34.4","","      34.4","T","        77","T","        77","T","         9","T","      173","","         0","T","       173","T","        43","T","        65","T","         0","T","  -16.5","T,0203, ","   991"," ,T,0223, ","  43.2"," ,T,0701, ","   27.6","T,0610, ","-5.2","T,1023","-5.2","T,1023","-5.2","T,1023","-6.9","T,1024","-9.3","T,1110","-0.3","T,0531","-2.9","T,0504","-9.8","T,0413","-9.8","T,0413","-9.8","T,0413","    4287.6","6","    4287.6","T","    730.4"," ,T","      6.16","T","     11.08","T","      1.24","T"
