"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00020975","2020","33.27989","-111.1584","742.5","BOYCE THOMPSON ARBORETUM, AZ US","","","","","","","        0","","         0","7","     0"," ,7,1231,+","     0"," ,7,1231,+","","","","","        0"," ,7"
"USC00020975","2021","33.27989","-111.1584","742.5","BOYCE THOMPSON ARBORETUM, AZ US","","","","","","","        1","","         1","7","    25"," ,7,0125, ","    25"," ,7,0125, ","","","","","       25"," ,7"
"USC00020975","2023","33.27989","-111.1584","742.5","BOYCE THOMPSON ARBORETUM, AZ US","        37","7","        24","7","         3","7","        0","","         2","7","     0"," ,7,1231,+","    58"," ,7,0302, ","  51.1"," ,7,0101, ","    331.9"," ,7","      103"," ,7"
