"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1NMDA0371","2020","32.616115","-106.740304","1315.8","LAS CRUCES 19.4 N, NM US","        27","N","        21","N","         1","N","","","","","","","","","  29.0"," ,N,0725, ","    206.9"," ,N","",""
"US1NMDA0371","2021","32.616115","-106.740304","1315.8","LAS CRUCES 19.4 N, NM US","        33","N","        21","N","         1","N","","","         2","N","","","    25"," ,N,0215,+","  30.7"," ,N,0630, ","    196.6"," ,N","       50"," ,N"
"US1NMDA0371","2022","32.616115","-106.740304","1315.8","LAS CRUCES 19.4 N, NM US","        51","N","        23","N","         2","N","","","         1","N","","","    33"," ,N,0203, ","  38.1"," ,N,0820, ","    244.7"," ,N","       33"," ,N"
"US1NMDA0371","2023","32.616115","-106.740304","1315.8","LAS CRUCES 19.4 N, NM US","        32","N","        17","N","         0","N","        0","","         0","N","     0","T,N,0302,+","     0","T,N,0302,+","  19.6"," ,N,0927, ","    158.1"," ,N","        0","T,N"
