"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"US1WIWS0016","2017","43.231277","-88.10234","272.8","GERMANTOWN 1.2 NE, WI US","       123","N","        80","N","         5","N","  62.7"," ,N,0629, ","    882.0"," ,N"
"US1WIWS0016","2020","43.231277","-88.10234","272.8","GERMANTOWN 1.2 NE, WI US","       101","N","        69","N","         7","N","  70.9"," ,N,0518, ","    862.0"," ,N"
