"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"US1INSH0025","2022","39.501111","-85.765556","236.8","SHELBYVILLE 1.6 SSE, IN US","       114","N","        76","N","         7","N","  58.2"," ,N,0307, ","    987.0"," ,N"
"US1INSH0025","2023","39.501111","-85.765556","236.8","SHELBYVILLE 1.6 SSE, IN US","       120","N","        73","N","         5","N","  68.6"," ,N,0324, ","    925.4"," ,N"
