"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"US1TXBND065","2019","29.80912","-99.24967","455.1","MEDINA 1.0 N, TX US","       148","N","        50","N","         4","N","  43.4"," ,N,0425, ","    558.4"," ,N"
"US1TXBND065","2020","29.80912","-99.24967","455.1","MEDINA 1.0 N, TX US","       127","N","        40","N","         7","N","  42.4"," ,N,0525, ","    623.6"," ,N"
"US1TXBND065","2021","29.80912","-99.24967","455.1","MEDINA 1.0 N, TX US","       134","N","        53","N","         8","N","  74.4"," ,N,0429, ","    789.4"," ,N"
"US1TXBND065","2022","29.80912","-99.24967","455.1","MEDINA 1.0 N, TX US","       100","N","        40","N","         1","N","  98.6"," ,N,0831, ","    439.8"," ,N"
"US1TXBND065","2023","29.80912","-99.24967","455.1","MEDINA 1.0 N, TX US","       131","N","        53","N","         4","N","  35.1"," ,N,0513, ","    609.3"," ,N"
