"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES"
"US1OKOK0077","2019","35.662945","-97.484656","363.9","EDMOND 4.1 W, OK US","   1393.5"," ,N"
"US1OKOK0077","2020","35.662945","-97.484656","363.9","EDMOND 4.1 W, OK US","    891.5"," ,N"
"US1OKOK0077","2023","35.662945","-97.484656","363.9","EDMOND 4.1 W, OK US","   1129.5"," ,N"
