"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0005P09S","1997","35.77","-105.78","3488.4","SANTA FE, NM US","      0.0","","       0.0","T","       145","T","       145","T","        10","T","","","        13","T","       223","T","        87","T","         4","T","         0","T","  -20.4","T,1226, ","","","  33.0"," ,T,0423,+","   23.0","T,0702, ","-0.5","T,0924","-8.6","T,1008","-8.6","T,1008","-8.6","T,1008","-12.4","T,1012","-0.6","T,0616","-2.7","T,0527","-11.6","T,0502","-11.6","T,0502","-11.6","T,0502","","","","","   1204.6"," ,T","      1.67","T","      6.91","T","     -3.56","T"
"USS0005P09S","1998","35.77","-105.78","3488.4","SANTA FE, NM US","      0.0","","       0.0","T","       123","T","       123","T","         7","T","","","         4","T","       226","T","        91","T","         7","T","         0","T","  -21.1","T,0228, ","","","  35.6"," ,T,1031,+","   27.4","T,0630, ","-1.6","T,1001","-2.5","T,1002","-5.9","T,1004","-9.3","T,1005","-9.3","T,1005","-1.9","T,0618","-2.7","T,0611","-8.5","T,0515","-8.5","T,0515","-10.1","T,0427","    6149.7","7","    6149.7","T","    935.4"," ,T","      1.82","T","      7.12","T","     -3.48","T"
"USS0005P09S","1999","35.77","-105.78","3488.4","SANTA FE, NM US","      0.0","","       0.0","T","        93","T","        93","T","         6","T","","","         4","T","       213","T","        64","T","         2","T","         0","T","  -20.8","T,0211, ","","","  55.9"," ,T,0731, ","   23.8","T,0701, ","-3.8","T,0928","-3.8","T,0928","-10.6","T,1016","-10.6","T,1016","-10.6","T,1016","-0.9","T,0614","-2.2","T,0606","-4.7","T,0511","-12.2","T,0506","-12.2","T,0506","    5842.4","4","    5842.4","T","    857.4"," ,T","      2.35","T","      7.70","T","     -3.01","T"
"USS0005P09S","2000","35.77","-105.78","3488.4","SANTA FE, NM US","      0.0","","       0.0","T","       107","T","       107","T","         8","T","","","         9","T","       222","T","        92","T","        12","T","         0","T","  -20.5","T,0103, ","","","  68.6"," ,T,0818, ","   23.1","T,0802,+","-0.4","T,0920","-4.6","T,0924","-4.6","T,0924","-7.4","T,1029","-12.4","T,1031","-0.9","T,0520","-3.4","T,0519","-5.8","T,0517","-9.2","T,0419","-9.2","T,0419","    5573.7","7","    5573.7","T","    820.7"," ,T","      2.50","T","      7.86","T","     -2.85","T"
"USS0005P09S","2001","35.77","-105.78","3488.4","SANTA FE, NM US","      0.0","","       0.0","T","       116","T","       116","T","         2","T","","","         6","T","       213","T","        88","T","         9","T","         0","T","  -19.2","T,0117, ","","","  25.4"," ,T,0504,+","   25.1","T,0708, ","-0.1","T,0907","-6.1","T,1010","-6.1","T,1010","-7.8","T,1012","-12.1","T,1123","-5.9","T,0614","-5.9","T,0614","-5.9","T,0614","-8.2","T,0505","-10.1","T,0423","    5872.1","1","    5872.1","T","    630.2"," ,T","      2.36","T","      7.57","T","     -2.85","T"
"USS0005P09S","2002","35.77","-105.78","3488.4","SANTA FE, NM US","      0.0","","       0.0","T","       102","T","       102","T","         6","T","      187","","        10","T","       230","T","        94","T","        22","T","         0","T","  -23.9","T,0303, ","   813"," ,T,1221, ","  30.5"," ,T,1109,+","   24.7","T,0819, ","-0.6","T,0916","-2.6","T,0918","-6.8","T,1003","-6.8","T,1003","-9.1","T,1030","-0.7","T,0605","-2.9","T,0524","-6.7","T,0503","-6.7","T,0503","-9.4","T,0421","    5736.2","2","    5736.2","T","    645.8"," ,T","      2.01","T","      7.29","T","     -3.27","T"
"USS0005P09S","2003","35.77","-105.78","3488.4","SANTA FE, NM US","      0.0","","       0.0","T","       108","T","       108","T","         7","T","      198","","        10","T","       213","T","        81","T","        23","T","         0","T","  -23.4","T,1228, ","  1854"," ,T,0329, ","  30.5"," ,T,0719, ","   25.3","T,0709, ","-0.8","T,0910","-9.5","T,1025","-9.5","T,1025","-9.5","T,1025","-9.5","T,1025","-0.4","T,0606","-2.3","T,0515","-5.3","T,0511","-9.6","T,0510","-9.6","T,0510","    6022.8","8","    6022.8","T","    767.6"," ,T","      2.37","T","      7.46","T","     -2.73","T"
"USS0005P09S","2004","35.77","-105.78","3488.4","SANTA FE, NM US","      0.0","","       0.0","T","       121","T","       121","T","         5","T","      213","","        12","T","       231","T","        97","T","         7","T","         0","T","  -22.3","T,1223, ","  1575"," ,T,0412, ","  45.7"," ,T,0919, ","   24.5","T,0615, ","-2.8","T,0905","-2.8","T,0905","-7.6","T,1013","-7.6","T,1013","-9.3","T,1029","-1.4","T,0531","-4.6","T,0530","-4.6","T,0530","-8.2","T,0501","-9.6","T,0412","    5827.5","5","    5827.5","T","    836.3"," ,T","      1.56","T","      6.58","T","     -3.46","T"
"USS0005P09S","2005","35.77","-105.78","3488.4","SANTA FE, NM US","","","","","       112","T","       112","T","         9","T","","","","","","","","","","","","","","","","","  33.0"," ,T,0314,+","","","","","","","","","","","","","","","","","","","","","","","    6146.3","3","    6146.3"," ","    991.2"," ,T","","","","","",""
"USS0005P09S","2006","35.77","-105.78","3488.4","SANTA FE, NM US","      0.0","","       0.0","T","       111","T","       111","T","         3","T","      173","","         3","T","       194","T","        67","T","        14","T","         0","T","  -19.4","T,1130,+","   711"," ,T,1230,+","  30.5"," ,T,0706, ","   24.0","T,0714, ","-2.6","T,0917","-2.6","T,0917","-4.6","T,0921","-7.0","T,1019","-10.7","T,1026","-2.7","T,0511","-2.7","T,0511","-6.0","T,0429","-7.6","T,0407","-10.3","T,0406","","","","","    765.3"," ,T","      3.55","T","      8.05","T","     -0.96","T"
"USS0005P09S","2007","35.77","-105.78","3488.4","SANTA FE, NM US","      0.0","","       0.0","T","       130","T","       130","T","         7","T","      192","","         7","T","       176","T","        65","T","        12","T","         0","T","  -21.6","T,1228, ","  1346"," ,T,0214, ","  38.1"," ,T,1130, ","   23.8","T,0703, ","-2.0","T,1007","-2.4","T,1015","-6.1","T,1017","-6.9","T,1018","-9.5","T,1021","-2.2","T,0607","-2.2","T,0607","-5.6","T,0507","-7.0","T,0506","-8.9","T,0413","    5537.2","2","    5537.2","T","    973.4"," ,T","      3.63","T","      8.19","T","     -0.93","T"
"USS0005P09S","2008","35.77","-105.78","3488.4","SANTA FE, NM US","","","","","       112","T","       112","T","         8","T","      244","","","","","","","","","","","","","","  2032"," ,T,0306, ","  58.4"," ,T,0831, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1037.2"," ,T","","","","","",""
"USS0005P09S","2009","35.77","-105.78","3488.4","SANTA FE, NM US","      0.0","","       0.0","T","       111","T","       111","T","         2","T","      216","","         4","T","       190","T","        75","T","        10","T","         0","T","  -19.6","T,1203, ","  1651"," ,T,0417, ","  50.8"," ,T,0411, ","   22.8","T,0702, ","-2.8","T,0921","-2.8","T,0921","-5.1","T,0922","-9.2","T,1026","-9.2","T,1026","-1.3","T,0503","-3.3","T,0427","-9.7","T,0418","-9.7","T,0418","-9.7","T,0418","    5368.0","0","    5368.0","T","    757.4"," ,T","      3.15","T","      7.69","T","     -1.40","T"
"USS0005P09S","2010","35.77","-105.78","3488.4","SANTA FE, NM US","      0.0","","       0.0","T","       104","T","       104","T","         7","T","      194","","         3","T","       193","T","        81","T","         9","T","         0","T","  -23.4","T,1231, ","  2083"," ,T,0324, ","  48.3"," ,T,0119, ","   25.5","T,0719, ","-0.4","T,1021","-9.1","T,1025","-9.1","T,1025","-9.1","T,1025","-9.1","T,1025","-1.3","T,0519","-4.1","T,0513","-7.3","T,0503","-7.3","T,0503","-9.6","T,0501","    5666.5","5","    5666.5","T","    902.9"," ,T","      3.72","T","      8.23","T","     -0.81","T"
"USS0005P09S","2011","35.77","-105.78","3488.4","SANTA FE, NM US","      0.0","","       0.0","T","       103","T","       103","T","         3","T","      220","","         8","T","       193","T","        60","T","        27","T","         0","T","  -27.6","T,0202, ","   889"," ,T,0201, ","  38.1"," ,T,0729, ","   26.3","T,0629, ","-0.2","T,1006","-4.0","T,1007","-6.3","T,1008","-8.5","T,1102","-9.9","T,1105","0.0","T,0620","-4.2","T,0520","-6.0","T,0511","-6.8","T,0503","-10.8","T,0502","    5102.3","3","    5102.3","T","    717.4"," ,T","      4.21","T","      8.99","T","     -0.58","T"
"USS0005P09S","2012","35.77","-105.78","3488.4","SANTA FE, NM US","      0.8","","       0.8","T","        98","T","        98","T","         3","T","      179","","         1","T","       151","T","        51","T","        35","T","         0","T","  -18.1","T,1209, ","  1118"," ,T,0309, ","  33.0"," ,T,1214,+","   26.8","T,0625, ","-0.8","T,1012","-3.0","T,1013","-4.7","T,1025","-6.9","T,1026","-10.8","T,1110","0.0","T,0514","-2.3","T,0426","-6.1","T,0416","-9.5","T,0415","-9.5","T,0415","    4783.9","9","    4783.9","T","    600.2"," ,T","      5.50","T","     10.29","T","      0.71","T"
"USS0005P09S","2013","35.77","-105.78","3488.4","SANTA FE, NM US","      0.0","","       0.0","T","       109","T","       109","T","         7","T","      220","","         7","T","       204","T","        72","T","         8","T","         0","T","  -21.8","T,0113,+","  1143"," ,T,0310, ","  58.4"," ,T,0913, ","   23.4","T,0612, ","-2.2","T,0922","-2.2","T,0922","-7.1","T,1005","-7.1","T,1005","-11.4","T,1105","-0.4","T,0521","-3.6","T,0503","-6.4","T,0502","-6.8","T,0423","-9.9","T,0419","    4986.9","9","    4986.9","T","    882.1"," ,T","      3.29","T","      7.82","T","     -1.24","T"
"USS0005P09S","2014","35.77","-105.78","3488.4","SANTA FE, NM US","      0.0","","       0.0","T","        89","T","        89","T","         5","T","      209","","         2","T","       189","T","        73","T","         3","T","         0","T","  -19.4","T,0105, ","  1041"," ,T,0315,+","  40.6"," ,T,0301, ","   22.4","T,0630, ","-0.5","T,0930","-4.1","T,1002","-4.6","T,1013","-7.2","T,1103","-13.6","T,1116","-0.7","T,0526","-2.2","T,0525","-9.6","T,0514","-9.6","T,0514","-9.6","T,0514","    5640.1","1","    5640.1","T","    669.6"," ,T","      3.17","T","      7.48","T","     -1.15","T"
"USS0005P09S","2015","35.77","-105.78","3488.4","SANTA FE, NM US","      0.0","","       0.0","T","       112","T","       112","T","         9","T","      231","","         0","T","       203","T","        65","T","         6","T","         0","T","  -16.5","T,1217, ","  1270"," ,T,0319,+","  43.2"," ,T,1116, ","   23.5","T,0621, ","-1.3","T,1021","-2.2","T,1027","-5.1","T,1031","-9.6","T,1105","-9.6","T,1105","-0.5","T,0526","-4.0","T,0517","-4.9","T,0516","-6.7","T,0418","-10.3","T,0417","    5344.4","4","    5344.4","T","    994.2"," ,T","      3.65","T","      7.78","T","     -0.47","T"
"USS0005P09S","2016","35.77","-105.78","3488.4","SANTA FE, NM US","      0.0","","       0.0","T","        96","T","        96","T","         5","T","      215","","         2","T","       190","T","        54","T","        13","T","         0","T","  -19.1","T,0203, ","  1753"," ,T,0108, ","  30.5"," ,T,1222,+","   23.1","T,0723, ","-0.2","T,0924","-2.4","T,1004","-10.8","T,1117","-10.8","T,1117","-10.8","T,1117","-2.6","T,0527","-2.6","T,0527","-6.8","T,0502","-6.8","T,0502","-9.4","T,0401","    5443.5","5","    5443.5","T","    684.4"," ,T","      3.83","T","      8.25","T","     -0.58","T"
