"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0005R01S","2003","33.4","-105.79","3133.3","SIERRA BLANCA, NM US","","","","","        89","T","        89","T","         7","T","","","","","","","","","","","","","","","","","  35.6"," ,T,1113,+","","","","","","","","","","","","","","","","","","","","","","","","","","","    692.2"," ,T","","","","","",""
"USS0005R01S","2004","33.4","-105.79","3133.3","SIERRA BLANCA, NM US","      0.0","","       0.0","T","       123","T","       123","T","         8","T","","","         1","T","       143","T","        39","T","         9","T","         0","T","  -18.6","T,1224, ","","","  40.6"," ,T,0305, ","   23.3","T,0614, ","-2.7","T,1013","-2.7","T,1013","-4.6","T,1014","-9.8","T,1101","-9.8","T,1101","-0.1","T,0502","-3.7","T,0501","-6.4","T,0412","-8.7","T,0411","-9.0","T,0301","","","","","   1042.2"," ,T","      5.53","T","      9.30","T","      1.76","T"
"USS0005R01S","2005","33.4","-105.79","3133.3","SIERRA BLANCA, NM US","      0.9","","       0.9","T","       103","T","       103","T","        11","T","      116","","         0","T","       124","T","        34","T","        25","T","         0","T","  -13.9","T,1128, ","  1600"," ,T,0306, ","  48.3"," ,T,0902, ","   24.2","T,0630, ","-0.6","T,1010","-5.9","T,1117","-5.9","T,1117","-8.0","T,1118","-12.8","T,1127","-2.4","T,0430","-2.4","T,0430","-6.2","T,0411","-7.1","T,0410","-9.3","T,0331","    4668.9","9","    4668.9","T","    900.3"," ,T","      6.28","T","      9.94","T","      2.61","T"
"USS0005R01S","2006","33.4","-105.79","3133.3","SIERRA BLANCA, NM US","      2.2","","       2.2","T","        91","T","        91","T","        15","T","       46","","         0","T","       107","T","        16","T","        15","T","         0","T","  -16.5","T,1130, ","   432"," ,T,1231, ","  96.5"," ,T,0816, ","   24.6","T,0621, ","-2.5","T,1018","-2.5","T,1018","-5.1","T,1019","-15.8","T,1129","-15.8","T,1129","-2.5","T,0429","-2.5","T,0429","-4.9","T,0406","-7.7","T,0322","-10.7","T,0313","    4009.1","1","    4009.1","T","   1261.4"," ,T","      6.86","T","     10.56","T","      3.15","T"
"USS0005R01S","2007","33.4","-105.79","3133.3","SIERRA BLANCA, NM US","      0.0","","       0.0","T","       108","T","       108","T","         5","T","      141","","         0","T","       112","T","        29","T","        13","T","         0","T","  -16.2","T,0303, ","  1524"," ,T,0216, ","  73.7"," ,T,1130, ","   24.4","T,0626, ","-0.1","T,1018","-7.3","T,1021","-7.3","T,1021","-7.3","T,1021","-9.6","T,1124","-0.5","T,0507","-4.1","T,0424","-7.2","T,0414","-7.2","T,0414","-11.1","T,0304","    4454.8","8","    4454.8","T","    953.7"," ,T","      6.64","T","     10.56","T","      2.72","T"
"USS0005R01S","2008","33.4","-105.79","3133.3","SIERRA BLANCA, NM US","      0.6","","       0.6","T","        89","T","        89","T","         7","T","","","         0","T","       130","T","        28","T","         9","T","         0","T","  -16.7","T,0131, ","",""," 114.3"," ,T,0726, ","   24.8","T,0617, ","-0.6","T,1014","-4.2","T,1022","-5.2","T,1106","-7.0","T,1120","-10.2","T,1209","-0.7","T,0516","-3.1","T,0502","-5.9","T,0427","-7.9","T,0412","-12.4","T,0307","    4277.0","0","    4277.0","T","    907.6"," ,T","      6.28","T","     10.14","T","      2.42","T"
"USS0005R01S","2009","33.4","-105.79","3133.3","SIERRA BLANCA, NM US","      0.9","","       0.9","T","       104","T","       104","T","         5","T","      170","","         0","T","       117","T","        28","T","        16","T","         0","T","  -15.8","T,1204, ","  1041"," ,T,1231, ","  50.8"," ,T,1028, ","   23.7","T,0714, ","-1.1","T,0922","-4.4","T,1026","-4.4","T,1026","-9.1","T,1028","-9.1","T,1028","-0.6","T,0419","-2.2","T,0418","-8.0","T,0417","-8.0","T,0417","-11.0","T,0327","    4233.2","2","    4233.2","T","    765.1"," ,T","      6.60","T","     10.40","T","      2.81","T"
"USS0005R01S","2010","33.4","-105.79","3133.3","SIERRA BLANCA, NM US","      2.1","","       2.1","T","       105","T","       105","T","        14","T","","","         1","T","       138","T","        35","T","        18","T","         0","T","  -18.1","T,1231, ","","","  71.1"," ,T,0707, ","   25.7","T,0605, ","-0.1","T,1022","-3.9","T,1111","-5.4","T,1112","-9.8","T,1125","-9.8","T,1125","-5.0","T,0503","-5.0","T,0503","-5.0","T,0503","-7.7","T,0407","-11.9","T,0320","    4520.8","8","    4520.8","T","   1215.9"," ,T","      6.30","T","     10.06","T","      2.54","T"
"USS0005R01S","2011","33.4","-105.79","3133.3","SIERRA BLANCA, NM US","      5.6","","       5.6","T","        72","T","        72","T","         4","T","      136","","         5","T","       117","T","        30","T","        27","T","         0","T","  -28.6","T,0202, ","  1194"," ,T,1226, ","  61.0"," ,T,0811, ","   26.2","T,0625, ","-1.2","T,1007","-4.5","T,1027","-4.5","T,1027","-7.3","T,1107","-9.0","T,1201","-1.2","T,0520","-2.3","T,0511","-6.3","T,0502","-8.2","T,0305","-8.9","T,0227","    4050.2","2","    4050.2","T","    626.4"," ,T","      6.98","T","     11.06","T","      2.90","T"
"USS0005R01S","2012","33.4","-105.79","3133.3","SIERRA BLANCA, NM US","      2.3","","       2.3","T","        83","T","        83","T","         2","T","      153","","         0","T","        96","T","        15","T","        26","T","         0","T","  -12.7","T,0303, ","  1041"," ,T,0220,+","  38.1"," ,T,1214, ","   24.4","T,0620, ","-2.6","T,1026","-2.6","T,1026","-6.0","T,1110","-10.6","T,1111","-10.6","T,1111","-2.5","T,0416","-2.5","T,0416","-8.2","T,0415","-8.2","T,0415","-10.2","T,0320","    4036.7","7","    4036.7","T","    626.7"," ,T","      7.65","T","     11.44","T","      3.85","T"
