"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"US1OKOK0087","2020","35.720121","-97.495243","349.9","EDMOND 5.7 NW, OK US","        64","N","        41","N","         9","N","  48.3"," ,N,0728, ","    823.5"," ,N"
"US1OKOK0087","2021","35.720121","-97.495243","349.9","EDMOND 5.7 NW, OK US","        57","N","        41","N","         9","N","  87.1"," ,N,0627, ","    802.8"," ,N"
"US1OKOK0087","2023","35.720121","-97.495243","349.9","EDMOND 5.7 NW, OK US","        74","N","        52","N","         9","N","  81.8"," ,N,0711, ","    878.3"," ,N"
