"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"US1ILGL0004","2022","37.6991292","-88.2314789","122.8","JUNCTION 1.7 SSE, IL US","       104","N","        69","N","        15","N","  68.6"," ,N,0307, ","   1159.5"," ,N"
"US1ILGL0004","2023","37.6991292","-88.2314789","122.8","JUNCTION 1.7 SSE, IL US","       103","N","        68","N","        14","N","  68.6"," ,N,0303, ","   1109.0"," ,N"
